MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,SES,CLUSTER_CODE,INCOME_GROUP,MOR_HIT_RATE,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_CARD_GIFT,URBANICITY_e,DONOR_GENDER_e,OVERLAY_SOURCE_e,RECENCY_STATUS_96NK_e,DONATION_TYPE
113.0,78.0,1.0,2.0,49.0,3.0,0.0,198.0,193.0,76.0,8898.0,0.0,22.0,27.0,36.0,1.0,13.0,1.0,0.158,12.33,0.2,10.0,3.0,2.0,19.0,34.0,81.0,139.0,15.0,9.27,14.0,10.0,11.0,27.0,5.0,105.0,11.0,1.0,0.0,0.0,0.0,E
101.0,67.0,0.0,2.0,38.0,3.0,0.0,923.0,299.0,85.0,15965.0,0.0,29.0,30.0,39.0,1.0,1.0,2.0,0.333,8.57,0.636,8.57,7.0,7.0,11.0,35.0,90.0,213.0,28.0,7.61,9.0,8.0,11.0,29.0,11.0,97.0,19.0,3.0,0.0,3.0,4.0,E
41.0,24.0,0.0,2.0,36.0,3.0,38.0,564.0,217.0,64.0,12315.0,0.0,33.0,30.0,50.0,1.0,1.0,4.0,0.45,12.11,0.7,11.71,9.0,7.0,11.0,18.0,45.0,114.0,10.0,11.4,14.0,15.0,8.0,21.0,11.0,38.0,8.0,3.0,1.0,0.0,4.0,C
77.0,65.0,0.0,2.0,29.0,6.0,0.0,878.0,285.0,91.0,16534.0,0.0,53.0,12.0,71.0,1.0,1.0,1.0,0.28600000000000003,16.67,0.455,16.0,6.0,5.0,17.0,29.0,76.0,178.0,17.0,10.47,22.5,25.0,11.0,26.0,6.0,69.0,9.0,0.0,1.0,0.0,4.0,D
137.0,57.0,0.0,1.0,2.0,5.0,2.0,1778.0,411.0,65.0,18236.0,0.0,27.0,28.0,27.0,1.0,1.0,2.0,0.35,7.86,0.545,7.67,7.0,6.0,12.0,37.0,96.0,235.0,36.0,6.53,8.0,3.0,9.0,23.0,12.0,126.0,20.0,4.0,0.0,0.0,4.0,D
137.0,68.40501072858795,0.0,2.0,45.0,3.3817853627745,0.0,257.0,251.0,72.0,11934.0,0.0,34.0,30.0,33.0,0.0,0.0,1.0,0.2,8.0,0.4,8.0,2.0,2.0,21.0,18.0,51.0,181.0,14.0,12.93,22.0,10.0,7.0,17.0,5.0,123.0,9.0,1.0,0.0,2.0,0.0,D
89.0,16.0,0.0,2.0,20.0,1.0,13.0,634.0,336.0,70.0,14507.0,0.0,32.0,3.0,58.0,1.0,1.0,3.0,0.381,4.63,0.545,4.5,8.0,6.0,16.0,31.0,81.0,119.0,31.0,3.84,9.0,3.0,10.0,22.0,16.0,88.0,17.0,2.0,0.0,0.0,4.0,E
113.0,66.0,0.0,2.0,18.0,4.505615602252927,0.0,2170.0,412.0,83.0,16335.0,0.0,20.0,7.0,71.0,1.0,1.0,2.0,0.2,26.25,0.273,25.0,4.0,3.0,18.0,35.0,95.0,580.0,15.0,38.67,55.0,25.0,11.0,25.0,9.0,113.0,14.0,2.0,1.0,2.0,4.0,B
53.0,43.0,0.0,1.0,35.0,5.0,5.0,1408.0,611.0,93.0,21203.0,0.0,32.0,28.0,22.0,1.0,0.0,4.0,0.5,5.0,0.778,5.57,9.0,7.0,12.0,23.0,60.0,64.0,14.0,4.57,8.0,4.0,11.0,26.0,12.0,53.0,8.0,3.0,1.0,1.0,0.0,E
65.0,49.0,0.0,1.0,35.0,7.0,2.0,1596.0,549.0,92.0,23345.0,0.0,24.0,34.0,20.0,1.0,0.0,1.0,0.105,15.0,0.111,10.0,2.0,1.0,18.0,26.0,66.0,87.0,8.0,10.88,15.0,12.0,11.0,23.0,8.0,63.0,6.0,3.0,1.0,0.0,0.0,D
17.0,42.0,0.0,1.0,13.0,6.0,0.0,5501.0,817.0,95.0,41734.0,0.0,22.0,12.0,52.0,0.0,0.0,1.0,0.4,17.5,0.5,10.0,2.0,1.0,16.0,12.0,27.0,35.0,2.0,17.5,15.0,25.0,10.0,22.0,16.0,20.0,1.0,2.0,0.0,0.0,2.0,B
137.0,68.0,0.0,2.0,39.0,1.0,0.0,620.0,323.0,75.0,11492.0,1.0,30.0,55.0,10.0,1.0,1.0,4.0,0.524,4.18,0.545,4.33,11.0,6.0,17.0,31.0,74.0,104.01,31.0,3.36,4.99,3.0,7.0,16.0,7.0,128.0,14.0,3.0,1.0,3.0,4.0,E
137.0,65.09592462667963,1.0,2.0,38.0,5.0,3.0,818.0,302.0,55.0,15112.0,0.0,26.0,53.0,20.0,1.0,0.0,3.0,0.25,6.8,0.0,0.0,5.0,0.0,18.0,32.0,72.0,79.0,14.0,5.64,5.0,5.0,11.0,24.0,4.0,126.0,4.0,3.0,0.0,1.0,0.0,E
29.0,53.79270632363975,0.0,2.0,18.0,4.0,0.0,720.0,328.0,63.0,12646.0,4.0,30.0,49.0,9.0,0.0,0.0,4.0,0.389,9.29,0.556,11.0,7.0,5.0,11.0,18.0,48.0,85.0,9.0,9.44,10.0,10.0,11.0,26.0,6.0,33.0,5.0,2.0,1.0,3.0,0.0,D
77.0,75.0,0.0,1.0,12.0,5.0,2.0,1085.0,489.0,84.0,20850.0,0.0,32.0,26.0,24.0,1.0,0.0,4.0,0.45,4.78,0.556,4.6,9.0,5.0,14.0,25.0,62.0,76.0,16.0,4.75,2.0,5.0,10.0,24.0,14.0,75.0,8.0,2.0,0.0,0.0,0.0,E
19.0,55.0,0.0,1.0,15.0,5.0,240.0,916.0,338.0,35.0,19463.0,0.0,19.0,36.0,18.0,0.0,0.0,1.0,0.25,20.0,0.5,20.0,1.0,1.0,18.0,10.0,26.0,60.0,3.0,20.0,10.0,25.0,9.0,24.0,6.0,19.0,2.0,2.0,1.0,0.0,2.0,B
41.0,58.0,0.0,1.0,15.0,4.8004430439744485,0.0,2123.0,422.0,42.0,37262.0,0.0,23.0,58.0,24.0,1.0,1.0,3.0,0.438,18.57,0.556,18.0,7.0,5.0,13.0,20.0,52.0,175.0,10.0,17.5,20.0,20.0,11.0,28.0,5.0,45.0,8.0,2.0,0.0,2.0,4.0,B
77.0,35.0,0.0,3.0,9.0,3.0,6.0,770.0,103.0,10.0,10556.0,0.0,11.0,29.0,6.0,1.0,1.0,3.0,0.19,9.0,0.3,8.67,4.0,3.0,17.0,28.0,71.0,142.0,17.0,8.35,6.0,5.0,11.0,24.0,17.0,76.0,6.0,4.0,0.0,0.0,4.0,D
17.0,52.0,0.0,2.0,6.0,5.0,6.0,2432.0,340.0,62.0,13558.0,0.0,23.0,14.0,62.0,0.0,0.0,1.0,0.25,15.0,0.5,15.0,1.0,1.0,17.0,7.0,18.0,18.0,2.0,9.0,12.0,15.0,6.0,16.0,17.0,17.0,2.0,4.0,0.0,0.0,2.0,B
29.0,52.51931374970789,0.0,2.0,44.0,5.0,0.0,682.0,374.0,75.0,17213.0,0.0,38.0,50.0,23.0,0.0,0.0,1.0,0.2,15.0,0.5,15.0,2.0,2.0,17.0,11.0,27.0,30.0,2.0,15.0,10.0,10.0,8.0,19.0,17.0,24.0,2.0,1.0,1.0,3.0,3.0,B
137.0,29.0,0.0,1.0,24.0,7.0,1.0,1219.0,451.0,79.0,25551.0,0.0,43.0,34.0,48.0,1.0,0.0,1.0,0.2,13.5,0.5,13.5,2.0,2.0,17.0,29.0,69.0,136.0,13.0,10.46,14.0,10.0,9.0,22.0,17.0,130.0,11.0,0.0,0.0,1.0,0.0,B
113.0,60.0,0.0,2.0,18.0,2.0,2.0,817.0,388.0,82.0,13502.0,4.0,49.0,40.0,31.0,1.0,1.0,2.0,0.318,10.43,0.455,9.8,7.0,5.0,16.0,33.0,83.0,218.0,28.0,7.79,10.0,5.0,8.0,21.0,8.0,112.0,12.0,2.0,1.0,0.0,4.0,E
17.0,57.638088144507826,0.0,2.0,43.0,3.3253572903029145,0.0,476.0,200.0,74.0,9379.0,0.0,38.0,38.0,25.0,1.0,0.0,2.0,0.375,11.67,0.25,15.0,3.0,1.0,16.0,13.0,31.0,45.0,4.0,11.25,5.0,10.0,11.0,25.0,8.0,21.0,2.0,1.0,0.0,2.0,3.0,C
137.0,81.0,0.0,2.0,48.0,1.0,0.0,208.0,210.0,75.0,11711.0,0.0,29.0,16.0,81.0,1.0,1.0,4.0,0.455,3.4,0.6,3.67,5.0,3.0,16.0,17.0,52.0,70.0,22.0,3.18,2.0,3.0,8.0,21.0,5.0,128.0,12.0,1.0,0.0,3.0,4.0,E
77.0,66.67511772697148,0.0,1.0,42.0,2.0,0.0,717.0,306.0,88.0,11279.0,0.0,31.0,61.0,31.0,1.0,1.0,3.0,0.105,8.0,0.0,0.0,2.0,0.0,19.0,21.0,78.0,97.0,20.0,4.85,10.0,5.0,6.0,32.0,5.0,76.0,5.0,1.0,1.0,0.0,4.0,E
113.0,74.0,0.0,2.0,40.0,3.3305023653784107,0.0,1330.0,367.0,79.0,18153.0,0.0,49.0,30.0,46.0,1.0,1.0,4.0,0.35,5.57,0.4,5.5,7.0,4.0,13.0,32.0,96.0,152.5,30.0,5.08,8.0,5.0,11.0,44.0,4.0,103.0,13.0,3.0,1.0,2.0,4.0,E
77.0,49.0,1.0,3.0,8.0,5.0,0.0,1184.0,324.0,46.0,13817.0,0.0,43.0,45.0,25.0,1.0,0.0,2.0,0.19,11.5,0.2,10.5,4.0,2.0,22.0,25.0,74.0,158.0,16.0,9.88,10.0,15.0,6.0,27.0,16.0,77.0,8.0,4.0,0.0,0.0,0.0,B
137.0,63.0,1.0,1.0,22.0,5.0,0.0,1002.0,434.0,62.0,21023.0,0.0,23.0,20.0,44.0,1.0,0.0,1.0,0.059,25.0,0.0,0.0,1.0,0.0,9.0,35.0,110.0,787.0,37.0,21.27,38.0,25.0,9.0,39.0,4.0,129.0,11.0,0.0,1.0,3.0,0.0,B
17.0,35.0,1.0,1.0,12.0,6.0,0.0,871.0,383.0,89.0,15366.0,0.0,26.0,30.0,32.0,0.0,0.0,2.0,0.14300000000000002,20.0,0.333,20.0,1.0,1.0,21.0,8.0,31.0,41.0,3.0,13.67,14.0,15.0,4.0,24.0,16.0,21.0,1.0,2.0,0.0,0.0,3.0,D
89.0,82.0,1.0,2.0,18.0,5.0,2.0,878.0,369.0,71.0,13733.0,1.0,41.0,54.0,24.0,1.0,0.0,1.0,0.05,16.0,0.111,16.0,1.0,1.0,24.0,23.0,69.0,108.0,10.0,10.8,11.0,10.0,6.0,27.0,10.0,79.0,5.0,2.0,0.0,0.0,0.0,B
29.0,47.0,1.0,1.0,34.0,6.0,1.0,930.0,397.0,58.0,17794.0,0.0,36.0,18.0,35.0,1.0,0.0,4.0,0.375,10.67,0.25,10.5,6.0,2.0,18.0,15.0,46.0,103.0,9.0,11.44,10.0,15.0,9.0,32.0,6.0,29.0,2.0,3.0,1.0,0.0,0.0,C
65.0,30.0,1.0,1.0,24.0,6.0,2.0,688.0,562.0,86.0,18272.0,2.0,27.0,70.0,8.0,0.0,0.0,1.0,0.133,12.5,0.28600000000000003,12.5,2.0,2.0,21.0,17.0,56.0,60.0,5.0,12.0,5.0,15.0,6.0,26.0,15.0,57.0,4.0,0.0,1.0,1.0,0.0,D
29.0,78.0,1.0,2.0,18.0,1.0,11.0,700.0,360.0,79.0,13620.0,0.0,36.0,37.0,43.0,1.0,1.0,4.0,0.421,15.88,0.333,14.33,8.0,3.0,15.0,14.0,48.0,142.0,9.0,15.78,10.0,18.0,7.0,29.0,15.0,33.0,3.0,2.0,0.0,1.0,4.0,C
101.0,86.0,1.0,2.0,43.0,2.0,0.0,342.0,243.0,85.0,10488.0,1.0,33.0,40.0,31.0,1.0,0.0,1.0,0.071,15.0,0.0,0.0,1.0,0.0,19.0,18.0,65.0,69.0,6.0,11.5,5.0,10.0,5.0,25.0,15.0,90.0,1.0,1.0,1.0,3.0,0.0,D
65.0,81.0,1.0,2.0,18.0,4.0,7.0,732.0,411.0,78.0,13863.0,0.0,40.0,46.0,16.0,1.0,1.0,4.0,0.333,21.17,0.5,21.6,6.0,5.0,21.0,20.0,68.0,228.0,14.0,16.29,20.0,25.0,7.0,28.0,4.0,65.0,7.0,2.0,1.0,0.0,4.0,B
29.0,37.0,1.0,1.0,34.0,6.0,0.0,3937.0,450.0,68.0,29888.0,0.0,48.0,11.0,73.0,0.0,0.0,2.0,0.182,18.0,0.2,18.0,2.0,1.0,18.0,10.0,37.0,46.0,3.0,15.33,8.0,10.0,7.0,28.0,15.0,24.0,1.0,3.0,1.0,3.0,3.0,C
137.0,68.34217401349386,1.0,2.0,4.0,2.0,0.0,694.0,205.0,3.0,15860.0,0.0,10.0,48.0,0.0,1.0,0.0,2.0,0.14300000000000002,28.0,0.182,28.5,3.0,2.0,19.0,34.0,96.0,477.0,24.0,19.88,27.0,30.0,8.0,30.0,6.0,126.0,9.0,4.0,1.0,1.0,0.0,B
29.0,61.437671223011705,1.0,2.0,16.0,3.574189408398984,0.0,642.0,323.0,67.0,14420.0,0.0,38.0,34.0,37.0,1.0,0.0,4.0,0.5,13.2,0.6,13.67,5.0,3.0,16.0,12.0,43.0,118.0,9.0,13.11,10.0,10.0,9.0,34.0,5.0,24.0,3.0,2.0,1.0,2.0,3.0,C
113.0,55.0,1.0,3.0,21.0,4.0,2.0,827.0,277.0,29.0,12751.0,1.0,20.0,25.0,23.0,1.0,1.0,2.0,0.1,11.0,0.111,12.0,2.0,1.0,16.0,31.0,86.0,193.0,19.0,10.16,10.0,15.0,8.0,29.0,5.0,113.0,9.0,2.0,0.0,0.0,4.0,C
17.0,64.0,0.0,4.0,10.0,1.0,0.0,605.0,396.0,76.0,15062.0,0.0,23.0,99.0,0.0,0.0,0.0,1.0,0.2,20.0,0.0,0.0,1.0,0.0,15.0,6.0,29.0,40.0,2.0,20.0,0.0,20.0,5.0,27.0,14.0,15.0,0.0,4.0,0.0,3.0,2.0,B
137.0,58.0,1.0,1.0,24.0,5.0,1.0,1555.0,522.0,91.0,17990.0,4.0,33.0,58.0,12.0,1.0,1.0,1.0,0.19,8.75,0.2,10.0,4.0,2.0,19.0,33.0,102.0,310.0,32.0,9.69,20.0,10.0,6.0,22.0,19.0,129.0,13.0,0.0,1.0,0.0,4.0,D
65.0,75.0,1.0,2.0,46.0,3.5153743715536563,0.0,694.0,244.0,82.0,11060.0,1.0,38.0,29.0,43.0,1.0,0.0,4.0,0.364,26.5,0.364,28.5,8.0,4.0,12.0,29.0,109.0,825.0,17.0,48.53,165.0,25.0,13.0,45.0,4.0,69.0,7.0,1.0,1.0,2.0,0.0,B
113.0,73.0,1.0,2.0,18.0,2.0,20.0,943.0,412.0,82.0,15479.0,0.0,32.0,26.0,31.0,1.0,1.0,2.0,0.095,13.5,0.0,0.0,2.0,0.0,24.0,31.0,122.0,289.0,25.0,11.56,10.0,15.0,7.0,38.0,8.0,105.0,7.0,2.0,1.0,0.0,4.0,C
137.0,82.0,1.0,2.0,39.0,2.0,0.0,283.0,212.0,73.0,9043.0,7.0,18.0,53.0,0.0,1.0,0.0,3.0,0.17600000000000002,25.67,0.222,27.5,3.0,2.0,17.0,33.0,124.0,345.0,18.0,19.17,25.0,25.0,6.0,32.0,16.0,127.0,9.0,3.0,0.0,3.0,0.0,B
137.0,68.0,1.0,1.0,13.0,7.0,28.0,5931.0,1500.0,91.0,87490.0,0.0,31.0,11.0,53.0,1.0,1.0,3.0,0.16699999999999998,15.67,0.333,15.67,3.0,3.0,17.0,32.0,129.0,333.0,26.0,12.81,20.0,16.0,6.0,40.0,16.0,123.0,14.0,2.0,0.0,0.0,4.0,B
17.0,56.28676308707786,1.0,2.0,27.0,3.0,0.0,529.0,277.0,69.0,12618.0,3.0,27.0,10.0,35.0,0.0,0.0,1.0,0.125,15.0,0.25,15.0,1.0,1.0,21.0,6.0,32.0,35.0,2.0,17.5,5.0,15.0,3.0,10.0,21.0,50.0,1.0,0.0,0.0,1.0,2.0,D
113.0,31.0,1.0,2.0,5.0,4.7046821662912786,0.0,912.0,334.0,66.0,14883.0,0.0,23.0,27.0,38.0,1.0,0.0,1.0,0.056,11.0,0.125,11.0,1.0,1.0,21.0,27.0,72.0,137.0,16.0,8.56,18.0,11.0,6.0,18.0,21.0,139.0,9.0,4.0,1.0,2.0,0.0,B
65.0,61.58883004959016,1.0,2.0,16.0,4.0,1.0,2254.0,484.0,86.0,15930.0,1.0,45.0,21.0,66.0,0.0,0.0,1.0,0.053,20.0,0.0,0.0,1.0,0.0,26.0,18.0,58.0,65.0,4.0,16.25,10.0,20.0,5.0,11.0,26.0,56.0,1.0,2.0,1.0,0.0,0.0,B
101.0,70.0,1.0,3.0,52.0,5.0,0.0,348.0,197.0,69.0,7978.0,0.0,17.0,26.0,32.0,1.0,3.0,1.0,0.091,11.5,0.091,10.0,2.0,1.0,27.0,33.0,110.0,265.9,26.0,10.23,16.0,11.0,11.0,42.0,7.0,93.0,7.0,1.0,0.0,3.0,0.0,D
89.0,65.0,1.0,1.0,13.0,6.0,0.0,5725.0,610.0,68.0,53158.0,0.0,31.0,10.0,76.0,1.0,0.0,1.0,0.059,15.0,0.0,0.0,1.0,0.0,18.0,23.0,64.0,129.0,13.0,9.92,12.0,15.0,4.0,13.0,18.0,85.0,5.0,2.0,0.0,3.0,0.0,C
137.0,68.0,1.0,1.0,24.0,6.0,0.0,748.0,444.0,87.0,20264.0,0.0,37.0,18.0,64.0,1.0,1.0,4.0,0.765,3.54,0.818,3.67,13.0,9.0,15.0,35.0,87.0,203.0,63.0,3.22,4.0,2.0,5.0,12.0,15.0,129.0,29.0,0.0,0.0,3.0,4.0,E
137.0,63.0,1.0,2.0,7.0,2.0,13.0,1014.0,262.0,17.0,10522.0,0.0,11.0,8.0,30.0,1.0,0.0,1.0,0.059,17.0,0.0,0.0,1.0,0.0,18.0,29.0,77.0,179.0,16.0,11.19,20.0,17.0,6.0,14.0,18.0,103.0,9.0,4.0,0.0,0.0,0.0,C
29.0,46.0,1.0,1.0,24.0,5.0,0.0,1247.0,555.0,90.0,28285.0,0.0,41.0,27.0,54.0,1.0,0.0,4.0,0.7140000000000001,10.4,1.0,10.0,5.0,3.0,16.0,7.0,44.0,132.0,13.0,10.15,2.0,10.0,3.0,25.0,15.0,29.0,5.0,0.0,1.0,1.0,1.0,D
137.0,52.0,1.0,2.0,27.0,3.0,6.0,580.0,310.0,64.0,12273.0,0.0,29.0,26.0,32.0,1.0,0.0,2.0,0.14300000000000002,16.33,0.0,0.0,3.0,0.0,17.0,32.0,97.0,172.0,16.0,10.75,17.0,12.0,6.0,20.0,17.0,126.0,8.0,0.0,0.0,0.0,0.0,C
125.0,83.0,1.0,2.0,20.0,2.9723017695794574,0.0,951.0,266.0,66.0,14143.0,0.0,43.0,13.0,57.0,1.0,3.0,1.0,0.059,28.0,0.1,28.0,1.0,1.0,28.0,33.0,126.0,539.0,34.0,15.85,23.0,25.0,7.0,33.0,14.0,122.0,14.0,2.0,0.0,2.0,0.0,B
89.0,57.0,1.0,1.0,24.0,5.0,29.0,919.0,425.0,72.0,25784.0,0.0,36.0,22.0,22.0,1.0,1.0,3.0,0.227,25.2,0.273,28.67,5.0,3.0,18.0,26.0,79.0,233.0,13.0,17.92,31.0,25.0,6.0,18.0,18.0,81.0,9.0,0.0,0.0,1.0,4.0,B
137.0,51.0,1.0,2.0,7.0,6.0,0.0,867.0,214.0,45.0,12335.0,0.0,24.0,37.0,24.0,0.0,0.0,2.0,0.1,12.5,0.0,0.0,2.0,0.0,19.0,31.0,72.0,97.0,10.0,9.7,10.0,15.0,6.0,15.0,19.0,109.0,2.0,4.0,0.0,3.0,0.0,B
113.0,49.0,1.0,2.0,25.0,2.0,30.0,1738.0,355.0,38.0,15779.0,1.0,21.0,22.0,32.0,1.0,1.0,2.0,0.111,17.5,0.0,0.0,2.0,0.0,19.0,30.0,118.0,342.0,20.0,17.1,10.0,20.0,7.0,32.0,6.0,109.0,8.0,0.0,1.0,0.0,4.0,B
137.0,75.0,1.0,2.0,7.0,2.0,2.0,678.0,267.0,43.0,11401.0,0.0,32.0,28.0,41.0,1.0,1.0,4.0,0.25,6.0,0.3,5.0,5.0,3.0,17.0,34.0,99.0,158.0,29.0,5.45,5.0,5.0,6.0,15.0,17.0,130.0,18.0,4.0,0.0,0.0,4.0,E
41.0,17.0,1.0,2.0,40.0,1.0,0.0,738.0,332.0,81.0,16613.0,0.0,35.0,33.0,40.0,1.0,0.0,3.0,0.2,12.75,0.333,11.67,4.0,3.0,15.0,14.0,55.0,66.0,6.0,11.0,11.0,16.0,6.0,14.0,15.0,45.0,4.0,3.0,0.0,3.0,0.0,C
125.0,87.0,1.0,3.0,21.0,2.397285998144824,0.0,727.0,345.0,65.0,16422.0,0.0,39.0,25.0,34.0,1.0,1.0,3.0,0.25,12.25,0.375,12.0,4.0,3.0,20.0,26.0,93.0,246.0,28.0,8.79,9.0,14.0,4.0,10.0,20.0,125.0,13.0,2.0,0.0,2.0,4.0,D
101.0,87.0,1.0,2.0,26.0,2.0,8.0,1047.0,213.0,32.0,15868.0,0.0,38.0,20.0,58.0,1.0,10.0,1.0,0.2,10.0,0.14300000000000002,10.0,3.0,1.0,18.0,24.0,106.0,295.0,31.0,9.52,12.0,10.0,6.0,26.0,4.0,105.0,11.0,0.0,1.0,0.0,0.0,D
113.0,69.0,1.0,2.0,27.0,3.0,5.0,630.0,355.0,69.0,15914.0,0.0,35.0,30.0,34.0,1.0,0.0,1.0,0.111,19.0,0.125,18.0,2.0,1.0,26.0,26.0,65.0,104.0,8.0,13.0,10.0,20.0,5.0,14.0,26.0,104.0,6.0,0.0,1.0,0.0,0.0,B
89.0,83.0,1.0,1.0,13.0,4.46287067912422,0.0,2356.0,523.0,87.0,21871.0,0.0,27.0,19.0,66.0,0.0,0.0,2.0,0.2,23.33,0.25,25.0,3.0,2.0,16.0,17.0,70.0,177.0,11.0,16.09,15.0,10.0,4.0,15.0,5.0,78.0,4.0,2.0,1.0,2.0,0.0,B
122.0,73.08902272382274,1.0,1.0,3.0,5.819485099449487,0.0,5132.0,655.0,77.0,38854.0,0.0,35.0,18.0,41.0,1.0,0.0,1.0,0.211,21.25,0.111,20.0,4.0,1.0,11.0,37.0,174.0,750.0,38.0,19.74,15.0,20.0,10.0,59.0,9.0,122.0,9.0,4.0,1.0,2.0,0.0,B
137.0,81.0,1.0,2.0,44.0,1.0,21.0,561.0,337.0,92.0,12185.0,0.0,38.0,26.0,35.0,1.0,5.0,1.0,0.14300000000000002,12.33,0.2,12.5,3.0,2.0,24.0,34.0,129.0,398.0,32.0,12.44,22.0,25.0,8.0,39.0,5.0,123.0,11.0,1.0,1.0,1.0,0.0,C
137.0,74.0,1.0,1.0,24.0,6.0,20.0,1460.0,551.0,94.0,21916.0,4.0,50.0,49.0,16.0,1.0,1.0,3.0,0.227,11.4,0.364,9.25,5.0,4.0,16.0,36.0,90.0,241.5,34.0,7.1,18.0,12.0,6.0,17.0,16.0,130.0,18.0,0.0,1.0,0.0,4.0,C
113.0,73.0,1.0,1.0,13.0,3.0,0.0,2473.0,585.0,87.0,21343.0,0.0,32.0,25.0,30.0,1.0,5.0,1.0,0.136,25.33,0.182,25.0,3.0,2.0,22.0,30.0,122.0,827.0,32.0,25.84,13.0,25.0,6.0,30.0,10.0,104.0,10.0,2.0,0.0,0.0,0.0,B
137.0,57.0,1.0,1.0,24.0,7.0,0.0,2421.0,552.0,88.0,15948.0,0.0,28.0,35.0,20.0,1.0,1.0,4.0,0.409,17.44,0.364,18.25,9.0,4.0,10.0,36.0,127.0,498.0,41.0,12.15,16.0,18.0,9.0,31.0,5.0,126.0,18.0,0.0,0.0,3.0,4.0,C
137.0,71.90433097652631,1.0,2.0,48.0,2.0,17.0,707.0,263.0,88.0,13242.0,1.0,53.0,30.0,47.0,1.0,0.0,1.0,0.063,20.0,0.14300000000000002,20.0,1.0,1.0,21.0,30.0,83.0,94.0,15.0,6.27,17.0,20.0,6.0,14.0,21.0,131.0,8.0,1.0,0.0,1.0,0.0,D
41.0,23.0,1.0,1.0,22.0,1.0,0.0,599.0,100.0,15.0,11670.0,0.0,20.0,21.0,31.0,1.0,1.0,3.0,0.389,10.0,0.545,9.83,7.0,6.0,16.0,17.0,57.0,120.0,13.0,9.23,6.0,9.0,6.0,19.0,16.0,45.0,8.0,0.0,1.0,3.0,4.0,D
89.0,56.20794814524395,1.0,1.0,12.0,5.0,0.0,1490.0,485.0,68.0,18281.0,0.0,23.0,36.0,27.0,0.0,0.0,2.0,0.158,10.0,0.111,10.0,3.0,1.0,18.0,23.0,78.0,132.0,12.0,11.0,14.0,10.0,6.0,14.0,18.0,85.0,4.0,2.0,0.0,3.0,0.0,B
137.0,63.09942701958104,1.0,2.0,27.0,3.2682526595911976,0.0,553.0,238.0,68.0,12885.0,3.0,25.0,60.0,21.0,1.0,1.0,4.0,0.333,16.86,0.455,16.8,7.0,5.0,23.0,33.0,109.0,601.0,44.0,13.66,22.5,16.0,5.0,14.0,23.0,130.0,22.0,0.0,0.0,2.0,4.0,B
137.0,58.0,1.0,1.0,12.0,4.19432950955017,0.0,801.0,425.0,92.0,18631.0,3.0,28.0,36.0,50.0,1.0,1.0,3.0,0.214,13.67,0.14300000000000002,14.0,3.0,1.0,18.0,20.0,57.0,186.0,19.0,9.79,13.0,15.0,4.0,7.0,18.0,112.0,8.0,2.0,0.0,2.0,4.0,C
137.0,74.0,1.0,3.0,30.0,2.0,3.0,657.0,193.0,94.0,13016.0,1.0,32.0,20.0,38.0,1.0,10.0,1.0,0.19,12.5,0.3,10.0,4.0,3.0,17.0,33.0,115.0,157.0,20.0,7.85,18.0,10.0,5.0,25.0,17.0,130.0,13.0,0.0,0.0,0.0,0.0,D
137.0,80.0,1.0,2.0,16.0,2.0,2.0,1089.0,296.0,71.0,12998.0,2.0,40.0,38.0,36.0,1.0,13.0,1.0,0.05,26.0,0.111,26.0,1.0,1.0,24.0,31.0,120.0,389.0,17.0,22.88,15.0,26.0,6.0,25.0,24.0,115.0,8.0,2.0,1.0,0.0,0.0,B
137.0,62.88969547242016,1.0,2.0,40.0,4.0,0.0,1878.0,351.0,70.0,15262.0,0.0,25.0,48.0,25.0,1.0,1.0,3.0,0.28600000000000003,7.0,0.5,7.0,4.0,4.0,21.0,32.0,74.0,132.5,25.0,5.3,6.5,5.0,5.0,11.0,18.0,130.0,16.0,3.0,0.0,1.0,4.0,E
125.0,75.0,1.0,1.0,14.0,3.0,0.0,3247.0,653.0,97.0,24693.0,0.0,39.0,44.0,31.0,1.0,1.0,3.0,0.25,8.0,0.14300000000000002,9.0,4.0,1.0,17.0,29.0,108.0,209.0,34.0,6.15,9.0,9.0,5.0,22.0,17.0,124.0,12.0,2.0,1.0,0.0,4.0,E
